Date/Time,Date/Time_clean,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CORE_ZN:Zone Air Temperature [C](TimeStep),ATTIC:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Air Temperature [C](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeatingWater:Facility [J](TimeStep) ,Month,Day,DistrictHeatingWater:Facility [J](TimeStep),DistrictCooling:Facility [W](TimeStep),DistrictHeatingWater:Facility [W](TimeStep),ASHP_cooling_COP,ASHP_heating_COP,ASHP_cooling_exergy_efficiency,ASHP_heating_exergy_efficiency,Cooling_demand_W_m2,Heating_demand_W_m2,Cooling_exergy_demand_W_m2,Heating_exergy_demand_W_m2,ASHP_cooling_exergy_efficiency_zero_filled,ASHP_heating_exergy_efficiency_zero_filled
 01/04  07:00:00,01/04 07:00:00,-3.7,21.97641067500034,-7.144640549469868,21.9771821775946,21.973534966955587,21.975533468376,21.974867395346497,0.0,52761015.32729496,1,2,52761015.32729496,0.0,14655.837590915267,,3.060787852085303,,0.30371466809097625,0.0,28.680699786526944,-0.0,2.495261011987908,0.0,0.30371466809097625
 01/04  08:00:00,01/04 08:00:00,-3.5,22.0,-6.892363165542294,22.000000000000004,22.0,22.0,21.999999999999996,0.0,60144365.56265415,1,2,60144365.56265415,0.0,16706.768211848375,,3.01108321499797,,0.2967693831103337,0.0,32.69426264549584,-0.0,2.8246779517538347,0.0,0.2967693831103337
 01/04  09:00:00,01/04 09:00:00,-3.3,22.0,-5.594672689424547,22.0,22.0,22.0,22.0,0.0,54230295.56546259,1,2,54230295.56546259,0.0,15063.970990406275,,3.0972911251966244,,0.3031950982291413,0.0,29.479395284552396,-0.0,2.5269479949150457,0.0,0.3031950982291413
 01/04  10:00:00,01/04 10:00:00,-1.7,21.999999999999996,-2.188219580056742,21.999999999999996,21.999999999999996,21.999999999999996,22.0,0.0,38818104.79816666,1,2,38818104.79816666,0.0,10782.806888379628,,3.238786981428407,,0.299722541835977,0.0,21.101383343208663,-0.0,1.6944021183603086,0.0,0.299722541835977
 01/04  11:00:00,01/04 11:00:00,0.0,22.0,3.2377543824361736,22.0,22.0,22.0,22.0,0.0,29198430.019592185,1,2,29198430.019592185,0.0,8110.675005442274,,3.2177606347655683,,0.27948985344748345,0.0,15.872162437264723,-0.0,1.1830851215308282,0.0,0.27948985344748345
 01/04  12:00:00,01/04 12:00:00,1.6,22.000000000000004,9.020564708097211,22.000000000000007,22.000000000000004,22.000000000000004,22.000000000000004,0.0,22990073.31014428,1,2,22990073.31014428,0.0,6386.131475040078,,3.1637804915492374,,0.25787877072125753,0.0,12.49732186896297,-0.0,0.863782368717074,0.0,0.25787877072125753
 01/04  13:00:00,01/04 13:00:00,2.8,21.999999999999996,13.382955530989047,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,14541100.338569405,1,2,14541100.338569405,0.0,4039.194538491501,,3.071784326331948,,0.2380574074982741,0.0,7.904490290590021,-0.0,0.514200283175769,0.0,0.2380574074982741
 01/04  14:00:00,01/04 14:00:00,4.1,22.0,15.899852414128192,22.0,22.0,22.0,22.0,0.0,17499467.05948022,1,2,17499467.05948022,0.0,4860.963072077839,,3.1913015549050763,,0.23345067060306238,0.0,9.512647890563285,-0.0,0.5769147797427834,0.0,0.23345067060306238
 01/04  15:00:00,01/04 15:00:00,5.3,22.0,16.105129415150728,22.000000000000004,22.0,22.0,22.0,0.0,13980911.047454191,1,2,13980911.047454191,0.0,3883.5864020706085,,3.2197841483308762,,0.22261773346742764,0.0,7.599973389570662,-0.0,0.4300171289372524,0.0,0.22261773346742764
 01/04  16:00:00,01/04 16:00:00,4.6,21.999999999999996,13.819621092154096,22.0,22.0,21.999999999999996,21.999999999999996,0.0,14461504.81917036,1,2,14461504.81917036,0.0,4017.0846719917668,,3.1838264739915347,,0.22758208004092806,0.0,7.861222450081735,-0.0,0.4634432343941118,0.0,0.22758208004092806
 01/04  17:00:00,01/04 17:00:00,3.8,21.999999999999996,10.01561984768604,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,19021902.06817704,1,2,19021902.06817704,0.0,5283.861685604734,,3.189458894477603,,0.23651458798580682,0.0,10.340238132298891,-0.0,0.6376159038043016,0.0,0.23651458798580682
 01/04  18:00:00,01/04 18:00:00,3.1,22.0,6.521347624464572,22.0,22.0,22.0,22.0,0.0,17147647.597246777,1,2,17147647.597246777,0.0,4763.23544367966,,3.1238369046646786,,0.2389584830742259,0.0,9.321400085478787,-0.0,0.5968980573117019,0.0,0.2389584830742259
 01/04  19:00:00,01/04 19:00:00,2.4,21.999999999999996,3.882477912037742,22.0,21.999999999999996,22.0,22.0,0.0,19162337.08912496,1,2,19162337.08912496,0.0,5322.871413645822,,3.1009423106886844,,0.24446368033089635,0.0,10.416578108895933,-0.0,0.6917327831081164,0.0,0.24446368033089635
 01/04  20:00:00,01/04 20:00:00,1.8,22.0,2.387198221137197,22.0,22.0,22.0,22.0,0.0,20883522.345486715,1,2,20883522.345486715,0.0,5800.978429301866,,3.1076879497871697,,0.25122888240807273,0.0,11.352208276520285,-0.0,0.776942595919734,0.0,0.25122888240807273
 01/04  21:00:00,01/04 21:00:00,1.1,22.0,1.412590700881982,22.0,22.0,22.0,22.0,0.0,21270595.598698277,1,2,21270595.598698277,0.0,5908.498777416188,,3.0731539103748116,,0.25562860876306076,0.0,11.56261991666573,-0.0,0.8187659029588797,0.0,0.25562860876306076
 01/04  22:00:00,01/04 22:00:00,0.9,22.0,0.6699644349282845,22.0,22.0,22.0,22.0,0.0,21927686.020685308,1,2,21927686.020685308,0.0,6091.023894634808,,3.0809963755801895,,0.25834091092694156,0.0,11.919811926878294,-0.0,0.852136309188997,0.0,0.25834091092694156
 01/04  23:00:00,01/04 23:00:00,0.8,20.146882830120934,0.1323165906065031,20.62984585363128,20.270495610591063,20.244000170296047,20.280549395772468,0.0,0.0,1,2,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/04  24:00:00,01/04 24:00:00,0.6,19.375050757399155,-0.3842524071895307,19.998698733274125,19.542971017084117,19.50474751316552,19.565802645770567,0.0,0.0,1,2,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/05  01:00:00,01/05 01:00:00,0.5,19.079408762227928,-1.25204502128018,19.682463466456145,19.158889969116643,19.12644470154741,19.185058193420584,0.0,0.0,1,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/05  02:00:00,01/05 02:00:00,0.5,18.80145103290202,-1.9848233560333448,19.3732688493318,18.82017572771119,18.79611975968052,18.848363008707956,0.0,0.0,1,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/05  03:00:00,01/05 03:00:00,0.4,18.573667809880668,-2.585133502443977,19.09575609748526,18.5238244098502,18.517502953848435,18.561698661872395,0.0,0.0,1,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/05  04:00:00,01/05 04:00:00,0.3,18.375041175255195,-3.009781233151311,18.86209736306313,18.28706624218768,18.29005711487013,18.325271129738265,0.0,0.0,1,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/05  05:00:00,01/05 05:00:00,0.2,18.19356188600521,-3.353449813372609,18.64017331395541,18.066484312735955,18.080558814639083,18.106572733264755,0.0,0.0,1,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/05  06:00:00,01/05 06:00:00,0.1,18.04839771284769,-3.653323985477752,18.464787307869173,17.890231234940586,17.9133068823517,17.928236235417245,0.0,0.0,1,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/05  07:00:00,01/05 07:00:00,0.3,21.97998323292388,-3.861771821056075,21.982809701446087,21.976777021028575,21.97722115576767,21.97720701095645,0.0,45944786.97352703,1,3,45944786.97352703,0.0,12762.440825979731,,3.462900829694826,,0.29730941516416987,0.0,24.975422360038614,-0.0,1.8346720725202972,0.0,0.29730941516416987
 01/05  08:00:00,01/05 08:00:00,0.5,22.000000000000004,-4.065375416266251,22.0,22.0,22.0,22.0,0.0,54103646.51328304,1,3,54103646.51328304,0.0,15028.790698134177,,3.4712021662256927,,0.2957012829170717,0.0,29.410549311417174,-0.0,2.142391360987531,0.0,0.2957012829170717
 01/05  09:00:00,01/05 09:00:00,0.7,22.0,-3.91915935351822,22.0,22.0,22.0,22.0,0.0,46338876.35913833,1,3,46338876.35913833,0.0,12871.910099760647,,3.4980179030281677,,0.29564685749816305,0.0,25.18964794473708,-0.0,1.8178536378888703,0.0,0.29564685749816305
 01/05  10:00:00,01/05 10:00:00,1.7,22.0,-2.015049483635286,22.0,22.0,22.0,22.0,0.0,37289351.08082678,1,3,37289351.08082678,0.0,10358.153078007439,,3.4997642767428405,,0.28409473273612995,0.0,20.27035827398716,-0.0,1.3941666032930362,0.0,0.28409473273612995
 01/05  11:00:00,01/05 11:00:00,2.6,21.999999999999996,1.268221607313422,21.999999999999996,22.0,21.999999999999996,21.999999999999996,0.0,31423140.21355015,1,3,31423140.21355015,0.0,8728.650059319487,,3.460728652023435,,0.2705136943470745,0.0,17.08150696540017,-0.0,1.122755328235687,0.0,0.2705136943470745
 01/05  12:00:00,01/05 12:00:00,3.6,22.0,4.6860799682042185,22.0,22.0,22.0,22.0,0.0,26315524.32611362,1,3,26315524.32611362,0.0,7309.867868364894,,3.401071327059515,,0.25448068432821563,0.0,14.305025182710164,-0.0,0.8917921848614834,0.0,0.25448068432821563
 01/05  13:00:00,01/05 13:00:00,4.6,21.99999999999999,9.964766809410024,21.99999999999999,21.99999999999999,21.99999999999999,21.99999999999999,0.0,13945952.905920632,1,3,13945952.905920632,0.0,3873.8758072001756,,3.1766513010179054,,0.22706919380063478,0.0,7.580970268493494,-0.0,0.4469215065959231,0.0,0.22706919380063478
 01/05  14:00:00,01/05 14:00:00,5.7,22.0,13.93473000670944,22.0,22.0,22.0,22.0,0.0,15247195.470835246,1,3,15247195.470835246,0.0,4235.332075232013,,3.261374181214468,,0.2211321777510604,0.0,8.288321086559712,-0.0,0.45773211489386234,0.0,0.2211321777510604
 01/05  15:00:00,01/05 15:00:00,6.7,22.0,14.981977562985604,22.0,22.0,22.0,22.0,0.0,12200692.081256788,1,3,12200692.081256788,0.0,3389.0811336824413,,3.2761579029508314,,0.21118235548948455,0.0,6.632252707793427,-0.0,0.3438030371988466,0.0,0.21118235548948455
 01/05  16:00:00,01/05 16:00:00,5.7,21.999999999999996,12.890463875688098,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,12529096.881319808,1,3,12529096.881319808,0.0,3480.304689255502,,3.222330978563878,,0.2184849168270514,0.0,6.810772386018595,-0.0,0.3761327795768363,0.0,0.2184849168270514
 01/05  17:00:00,01/05 17:00:00,4.6,22.0,9.884278942037394,22.0,22.0,22.0,22.0,0.0,16506822.674486624,1,3,16506822.674486624,0.0,4585.228520690729,,3.2104901407640956,,0.22948801706205285,0.0,8.973049942643305,-0.0,0.5289888836252529,0.0,0.22948801706205285
 01/05  18:00:00,01/05 18:00:00,3.6,22.0,6.590839576090281,22.0,22.0,22.0,22.0,0.0,16763276.170160664,1,3,16763276.170160664,0.0,4656.465602822407,,3.1510974942757497,,0.23577672139605385,0.0,9.112457148380445,-0.0,0.5680813536513639,0.0,0.23577672139605385
 01/05  19:00:00,01/05 19:00:00,3.0,22.0,4.052879092483227,22.0,22.0,22.0,22.0,0.0,19285250.35859212,1,3,19285250.35859212,0.0,5357.013988497811,,3.1411953052893486,,0.24133641994881905,0.0,10.483393323870471,-0.0,0.6748584555430764,0.0,0.24133641994881905
 01/05  20:00:00,01/05 20:00:00,2.3,22.0,2.3004352975007776,22.0,22.0,22.0,22.0,0.0,21365492.435598377,1,3,21365492.435598377,0.0,5934.859009888438,,3.1577306537595518,,0.24999623629003095,0.0,11.614205498803205,-0.0,0.775198537443412,0.0,0.24999623629003095
 01/05  21:00:00,01/05 21:00:00,1.7,22.0,0.8912996366336448,22.0,22.0,22.000000000000004,22.000000000000004,0.0,21876223.244466618,1,3,21876223.244466618,0.0,6076.728679018505,,3.1344825534023886,,0.25444284610610257,0.0,11.891836945241693,-0.0,0.8179037438197747,0.0,0.25444284610610257
 01/05  22:00:00,01/05 22:00:00,1.3,22.0,-0.2083880792297296,22.0,22.0,22.0,22.0,0.0,22665705.07401333,1,3,22665705.07401333,0.0,6296.029187225925,,3.1326749089163184,,0.25848512757595427,0.0,12.320996452496917,-0.0,0.8641186737817588,0.0,0.25848512757595427
 01/05  23:00:00,01/05 23:00:00,0.9,20.1445308123249,-1.1314150741964029,20.48441263954602,20.189212335090197,20.232220645180472,20.290900923068516,0.0,0.0,1,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/05  24:00:00,01/05 24:00:00,0.5,19.350229424526237,-1.9895975006249496,19.78943847240152,19.419335402428057,19.472647482587316,19.55336505729321,0.0,0.0,1,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/06  01:00:00,01/06 01:00:00,0.0,19.025074543561324,-2.697920099274711,19.47956198164372,19.045753218443643,19.116799633362938,19.20072883073503,0.0,0.0,1,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/06  02:00:00,01/06 02:00:00,-0.5,18.70882744784426,-3.345292336670483,19.16076832119618,18.70070095691858,18.784655440467304,18.862624762341355,0.0,0.0,1,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/06  03:00:00,01/06 03:00:00,-1.0,18.44701855803544,-3.930872339322918,18.892292712144823,18.41165567972226,18.509087169070867,18.580407005409924,0.0,0.0,1,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/06  04:00:00,01/06 04:00:00,-0.8,18.254399333241363,-4.110837961202537,18.660283368002467,18.17418534868191,18.28093508419226,18.345524855037723,0.0,0.0,1,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/06  05:00:00,01/06 05:00:00,-0.6,18.084707961912763,-4.202371882613514,18.453313261593816,17.961506631730064,18.0797939506223,18.13622013835568,0.0,0.0,1,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/06  06:00:00,01/06 06:00:00,-0.4,17.958885497708156,-4.053848826048731,18.297891579007025,17.815399710399806,17.933743494314804,17.976424355086127,0.0,0.0,1,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/06  07:00:00,01/06 07:00:00,-0.4,21.979099829682028,-3.872258456021231,21.98126524623409,21.975919381159493,21.9774386710876,21.97775352651091,0.0,46812812.91453542,1,4,46812812.91453542,0.0,13003.559142926504,,3.4047286857364596,,0.30028242584743753,0.0,25.447278166196682,-0.0,1.9296205586085928,0.0,0.30028242584743753
 01/06  08:00:00,01/06 08:00:00,-0.4,22.0,-3.594782299492925,22.000000000000004,22.0,22.0,22.0,0.0,55479814.1453393,1,4,55479814.1453393,0.0,15411.059484816473,,3.381056295831292,,0.2981946228762023,0.0,30.158629128799358,-0.0,2.2888473402849567,0.0,0.2981946228762023
 01/06  09:00:00,01/06 09:00:00,-0.4,22.0,-2.710240580719024,22.0,22.0,22.0,22.0,0.0,48658585.67948309,1,4,48658585.67948309,0.0,13516.273799856415,,3.406690231034468,,0.3004554257058295,0.0,26.450633659210204,-0.0,2.007434165564317,0.0,0.3004554257058295
 01/06  10:00:00,01/06 10:00:00,1.1,22.0,0.127687595859948,22.0,22.0,22.0,22.0,0.0,37791174.50553288,1,4,37791174.50553288,0.0,10497.548473759134,,3.4600625250347696,,0.28781212894083974,0.0,20.543147698158776,-0.0,1.4546901131340597,0.0,0.28781212894083974
 01/06  11:00:00,01/06 11:00:00,2.6,21.999999999999996,4.074573270170805,21.999999999999996,22.0,21.999999999999996,22.0,0.0,29490451.986713577,1,4,29490451.986713577,0.0,8191.792218531549,,3.4160786257300844,,0.2670235497041981,0.0,16.030904537243735,-0.0,1.0536999763595738,0.0,0.2670235497041981
 01/06  12:00:00,01/06 12:00:00,4.1,21.99999999999999,9.620217014294216,21.99999999999999,21.99999999999999,21.999999999999996,21.99999999999999,0.0,23184353.042624217,1,4,23184353.042624217,0.0,6440.0980673956155,,3.3373798203525333,,0.24413661439199252,0.0,12.602931638738974,-0.0,0.7643316155630265,0.0,0.24413661439199252
 01/06  13:00:00,01/06 13:00:00,5.1,21.999999999999996,14.295844197988886,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,12636852.370848631,1,4,12636852.370848631,0.0,3510.2367696801753,,3.187961511929631,,0.22254897155265824,0.0,6.869347885871185,-0.0,0.39333213373275566,0.0,0.22254897155265824
 01/06  14:00:00,01/06 14:00:00,6.0,22.0,17.371463972242527,22.0,22.0,22.000000000000004,22.0,0.0,14755982.264550889,1,4,14755982.264550889,0.0,4098.8839623752465,,3.2726875996438642,,0.21861708352981427,0.0,8.021299339286196,-0.0,0.4348324222550541,0.0,0.21861708352981427
 01/06  15:00:00,01/06 15:00:00,7.0,22.000000000000004,18.220701571331347,22.0,22.0,22.000000000000004,22.0,0.0,11714722.512641504,1,4,11714722.512641504,0.0,3254.0895868448624,,3.28574849549656,,0.20850528768277574,0.0,6.368081383258048,-0.0,0.3236361875279376,0.0,0.20850528768277574
 01/06  16:00:00,01/06 16:00:00,6.5,22.0,16.408076299734883,22.0,22.0,22.0,22.0,0.0,11371085.741174933,1,4,11371085.741174933,0.0,3158.634928104148,,3.2510597145099225,,0.21173817796976974,0.0,6.1812816596950055,-0.0,0.32461414780712367,0.0,0.21173817796976974
 01/06  17:00:00,01/06 17:00:00,6.1,22.0,13.023760942756978,22.0,22.0,22.0,22.0,0.0,13834056.239569826,1,4,13834056.239569826,0.0,3842.7933998805074,,3.2656166595263167,,0.21705304446919152,0.0,7.520143639687881,-0.0,0.40511700447581606,0.0,0.21705304446919152
 01/06  18:00:00,01/06 18:00:00,5.6,21.999999999999996,9.398157927546333,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,14649490.049320249,1,4,14649490.049320249,0.0,4069.3027914778468,,3.2472366068878515,,0.2212591549416403,0.0,7.963410550837273,-0.0,0.44248664419356665,0.0,0.2212591549416403
 01/06  19:00:00,01/06 19:00:00,4.4,22.0,6.326066887881409,22.0,22.0,22.0,22.0,0.0,17725068.322184507,1,4,17725068.322184507,0.0,4923.630089495697,,3.2126504458944383,,0.23179041770526732,0.0,9.635283932476902,-0.0,0.5745586895192063,0.0,0.23179041770526732
 01/06  20:00:00,01/06 20:00:00,3.1,22.0,3.96049222473032,22.0,22.0,22.0,22.0,0.0,19959752.265580717,1,4,19959752.265580717,0.0,5544.375629327977,,3.1605611821811554,,0.24176771349026654,0.0,10.850050155240659,-0.0,0.6947855257802749,0.0,0.24176771349026654
 01/06  21:00:00,01/06 21:00:00,1.9,22.0,1.7597918628426037,22.0,22.0,22.0,22.0,0.0,20750197.90247558,1,4,20750197.90247558,0.0,5763.943861798773,,3.109796667080965,,0.2503597471890966,0.0,11.27973358473341,-0.0,0.7681607489518617,0.0,0.2503597471890966
 01/06  22:00:00,01/06 22:00:00,1.3,22.0,0.1357547208346296,22.0,22.0,22.000000000000004,22.0,0.0,21597714.79101656,1,4,21597714.79101656,0.0,5999.365219726822,,3.097851133001015,,0.25561172755141826,0.0,11.740440743105326,-0.0,0.8234020782052521,0.0,0.25561172755141826
 01/06  23:00:00,01/06 23:00:00,0.6,20.14587829838137,-1.1359716449290929,20.531661824825683,20.248852137582453,20.286333810491502,20.35144948376288,0.0,0.0,1,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/06  24:00:00,01/06 24:00:00,0.0,19.36349665817393,-2.1550146256361176,19.84886463561991,19.49325958520529,19.54490444957439,19.63168888233006,0.0,0.0,1,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  01:00:00,01/07 01:00:00,-0.2,18.95343362973932,-2.9021762668828788,19.407789126858496,19.00150109333409,19.063872513239943,19.15991573644056,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  02:00:00,01/07 02:00:00,-0.5,18.63642468377394,-3.518751663588933,19.06268215018789,18.633228544616536,18.709303113410662,18.801523774615077,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  03:00:00,01/07 03:00:00,-0.7,18.37646173856404,-4.023803531943514,18.76431938818952,18.321327544880237,18.4092980217951,18.495016547526653,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  04:00:00,01/07 04:00:00,-0.6,18.16537767781505,-4.137864557199043,18.5287125914522,18.07572959716242,18.171517340625066,18.25233733909059,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  05:00:00,01/07 05:00:00,-0.6,17.973970129648006,-4.168928421238009,18.31403267864565,17.869039271874215,17.97002902891118,18.034717596130523,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  06:00:00,01/07 06:00:00,-0.5,17.804802587484364,-3.873532008428688,18.12189780586796,17.690970465807847,17.802500411991904,17.859326108007465,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  07:00:00,01/07 07:00:00,-0.2,21.977688130999,-3.552450717398175,21.9797617988385,21.974828749607795,21.976264773011906,21.976723464857947,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  08:00:00,01/07 08:00:00,0.1,21.999132214160092,-3.201025602207296,21.99901736377728,21.998672585382604,21.998775745981305,21.998810706319087,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  09:00:00,01/07 09:00:00,0.4,21.999986879530677,-2.2076639515798946,21.999980741213044,21.99997151619556,21.99997447275693,21.99997534158766,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  10:00:00,01/07 10:00:00,2.1,21.999999961909424,0.5449919718003017,21.999999924674704,21.99999987312984,21.99999988968135,21.999999892917412,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  11:00:00,01/07 11:00:00,3.9,21.99999999992649,4.0888816073492,21.99999999982215,21.99999999963687,21.999999999682025,21.99999999969105,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  12:00:00,01/07 12:00:00,5.6,21.999999999999893,8.57065832581062,21.99999999999971,21.99999999999925,21.999999999999357,21.99999999999937,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  13:00:00,01/07 13:00:00,5.8,22.0,10.620329094059567,21.999999999999996,22.0,21.999999999999996,21.999999999999996,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  14:00:00,01/07 14:00:00,6.1,22.000000000000004,10.603499378403477,22.000000000000004,22.0,22.000000000000004,22.0,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  15:00:00,01/07 15:00:00,6.3,22.0,8.203904058834944,22.0,22.0,22.0,22.0,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  16:00:00,01/07 16:00:00,6.5,22.0,7.307633681856007,22.000000000000004,22.0,22.0,22.0,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  17:00:00,01/07 17:00:00,6.6,22.0,6.441525262449651,22.0,22.0,22.0,22.0,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  18:00:00,01/07 18:00:00,6.8,22.0,6.29206597049552,22.000000000000004,22.0,22.0,22.0,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  19:00:00,01/07 19:00:00,6.2,20.205737113455186,5.407209686603205,20.20366953350328,20.09251763715356,20.13437072457744,20.1296131134998,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  20:00:00,01/07 20:00:00,5.7,19.355904674485032,4.687014748525977,19.498817655838437,19.353148182767377,19.42034984436817,19.40553026551433,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  21:00:00,01/07 21:00:00,5.1,18.960277503293646,4.245442173927936,19.02728799313695,18.863241426621958,18.93815104915452,18.916159104922045,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  22:00:00,01/07 22:00:00,4.6,18.66393151319778,3.697330839300739,18.692599848661,18.518776599063266,18.61205826016417,18.57452588274225,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  23:00:00,01/07 23:00:00,4.1,18.43494894901869,3.100115263669315,18.42380468366042,18.245994282023045,18.353059389041803,18.3014538795274,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/07  24:00:00,01/07 24:00:00,3.6,18.21708910620581,2.4972677059475106,18.168584692607467,17.98961825998945,18.11106971838652,18.04534869057472,0.0,0.0,1,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/08  01:00:00,01/08 01:00:00,3.3,18.039376179499875,2.0272076637158425,17.95555995588893,17.78843341842795,17.911434300970306,17.8380628932478,0.0,0.0,1,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/08  02:00:00,01/08 02:00:00,3.0,17.87178800857435,1.6524367123992016,17.765727029073172,17.60155353616486,17.73260085540318,17.64900881793968,0.0,0.0,1,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/08  03:00:00,01/08 03:00:00,2.7,17.713038899338166,1.275162133659803,17.583105546121566,17.425068826013074,17.561991210759935,17.46938792744436,0.0,0.0,1,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/08  04:00:00,01/08 04:00:00,2.2,17.548289482461954,0.7421193173394103,17.42033565655556,17.26593532048583,17.41280527378848,17.312062486296576,0.0,0.0,1,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/08  05:00:00,01/08 05:00:00,1.8,17.40041484905021,0.1099915115306136,17.27334589942728,17.122033745214033,17.278634531393955,17.170422639004958,0.0,0.0,1,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 01/08  06:00:00,01/08 06:00:00,1.3,17.244953231876277,-0.6725906910169179,17.13044590056566,16.982406582267746,17.147571655923862,17.032526605270046,0.0,0.0,1,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
