Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Day Type Index [](TimeStep),ATTIC:Zone Air Temperature [C](TimeStep),CORE_ZN:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Air Temperature [C](TimeStep),BLDG_OCC_SCH:Schedule Value [](TimeStep),BLDG_LIGHT_SCH:Schedule Value [](TimeStep),BLDG_EQUIP_SCH:Schedule Value [](TimeStep),BLDG_SWH_SCH:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),CORE_ZN  IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),CORE_ZN  IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_1 IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_1 IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_2  IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_2  IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_3 IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_3 IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_4 IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_4 IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),DistrictHeating:Facility [J](TimeStep),DistrictCooling:Facility [J](TimeStep) 
 01/01  11:00:00,0.7,33.0,2.9,20.0,190.0,265.0,1.0,3.426679805245252,15.65902510368754,16.245009387801244,15.599999999999995,15.599999999999995,15.599999999999995,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,190115.05661622017,0.0,1790987.275425449,0.0,1512074.627408688,0.0,3493176.959450357,0.0 
 01/01  12:00:00,2.7,30.0,3.1,360.0,241.0,292.0,1.0,8.18273713313404,15.844267086213817,16.866713088218419,15.600000000000005,15.600000000000005,15.600000000000005,0.0,0.05,0.3,0.06,26.7,15.6,0.0,0.0,0.0,0.0,37496.21471552039,0.0,773655.5123491463,0.0,737373.7523615372,0.0,1548525.4794262038,0.0 
 01/01  13:00:00,3.2,27.0,2.4,360.0,305.0,136.0,1.0,11.512834135713215,15.943591863536252,16.967506218758069,15.62923075064187,15.600000000000004,15.600000000000004,0.0,0.05,0.3,0.06,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,281322.95701598,0.0,358295.997872088,0.0,639618.9548880679,0.0 
 01/01  14:00:00,3.6,29.0,1.7,360.0,250.0,101.0,1.0,12.683367967982879,16.020096189004169,16.924709804974126,15.650117449354994,15.6,15.600000000000002,0.0,0.05,0.3,0.09,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,90690.6700048066,0.0,193237.70790004446,0.0,283928.37790485107,0.0 
 01/01  15:00:00,4.1,35.0,1.0,20.0,176.0,24.0,1.0,11.668674024187267,16.07464309730084,16.61646091007107,15.64275184388084,15.6,15.6,0.0,0.05,0.3,0.06,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,69691.74402706475,0.0,138016.61195659749,0.0,207708.35598366225,0.0 
 01/01  16:00:00,4.0,32.0,1.0,20.0,96.0,0.0,1.0,9.435620915608898,16.061390034803023,16.329611826916336,15.600001145102292,15.599999999999995,15.599999999999995,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,196032.60193061367,0.0,511335.8709229012,0.0,520222.6981673539,0.0,1227591.1710208688,0.0 
 01/01  17:00:00,3.9,33.0,1.0,20.0,25.0,0.0,1.0,7.187262162350625,16.043208247657867,16.105363071520168,15.600000000404159,15.599999999999998,15.599999999999998,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,555074.0700511999,0.0,959839.5342205061,0.0,919149.5736217864,0.0,2434063.1778934926,0.0 
 01/01  18:00:00,3.8,38.0,1.0,250.0,0.0,0.0,1.0,4.218112533285142,16.025986237997473,15.970579819049553,15.600000000000144,15.600000000000004,15.600000000000002,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,783254.6107854869,0.0,1213982.0994114497,0.0,1102920.6179374639,0.0,3100157.3281344005,0.0 
 01/01  19:00:00,3.6,37.0,1.0,250.0,0.0,0.0,1.0,2.597574250555149,16.00711909046164,15.877305161462229,15.600000000000002,15.600000000000002,15.6,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,883218.2657427475,0.0,1305458.2480204486,0.0,1180945.717805055,0.0,3369622.231568251,0.0 
 01/01  20:00:00,3.5,39.0,1.0,250.0,0.0,0.0,1.0,1.4488065620584523,16.00108545468031,15.82260699180891,15.600000000000002,15.6,15.600000000000002,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,906816.9755382696,0.0,1293840.9749066858,0.0,1185295.370405251,0.0,3385953.3208502067,0.0 
 01/01  21:00:00,3.3,46.0,1.0,270.0,0.0,0.0,1.0,0.6316979945318023,15.988698274319928,15.768428245026636,15.599999999999998,15.599999999999998,15.599999999999998,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,948342.3549491053,0.0,1297911.020432224,0.0,1208496.4598433348,0.0,3454749.835224664,0.0 
 01/01  22:00:00,3.3,51.0,1.0,270.0,0.0,0.0,1.0,0.1263345409508015,15.99478264237802,15.738662496544134,15.599999999999998,15.6,15.6,0.0,0.05,0.3,0.07,26.7,15.6,0.0,0.0,0.0,0.0,937411.9458119616,0.0,1244369.3816182963,0.0,1182020.7663964444,0.0,3363802.093826702,0.0 
 01/01  23:00:00,3.3,61.0,1.0,270.0,0.0,0.0,1.0,-0.06267123307888925,16.00120950016078,15.713651254572313,15.600000000000002,15.6,15.600000000000002,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,921254.7154406005,0.0,1187226.555939294,0.0,1151858.7771018218,0.0,3260340.0484817165,0.0 
 01/01  24:00:00,3.3,72.0,1.0,50.0,0.0,0.0,1.0,-0.09689392633148482,16.002961379022105,15.681194009470769,15.600000000000002,15.600000000000002,15.599999999999998,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,909466.2487042977,0.0,1161179.9393788025,0.0,1149795.021407927,0.0,3220441.209491027,0.0 
 01/02  01:00:00,3.3,77.0,1.4,50.0,0.0,0.0,2.0,-0.0334903648426334,16.1135969831979,15.757372071976603,15.600000000000002,15.6,15.599999999999998,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,646147.4475290992,0.0,685401.3842725976,0.0,882642.6384531787,0.0,2214191.4702548754,0.0 
 01/02  02:00:00,3.4,83.0,1.7,50.0,0.0,0.0,2.0,0.14878947953710584,16.133654858226629,15.741459326150523,15.599999999999998,15.600000000000004,15.599999999999998,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,613399.6550205404,0.0,606168.9947374761,0.0,840736.9594115933,0.0,2060305.6091696099,0.0 
 01/02  03:00:00,3.4,89.0,2.1,340.0,0.0,0.0,2.0,1.8368947445079887,16.145426555393333,15.604376086265642,15.599999999999996,15.599999999999996,15.599999999999998,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,207208.89966442149,0.0,1052558.4679759043,0.0,1266182.529591041,0.0,1241030.1117332788,0.0,3766980.008964645,0.0 
 01/02  04:00:00,3.4,90.0,1.9,340.0,0.0,0.0,2.0,1.5828815424448056,16.153841354022626,15.688869928704344,15.6,15.599999999999998,15.599999999999998,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,704814.5066609293,0.0,679249.6121454241,0.0,877847.2717593131,0.0,2261911.3905656666,0.0 
 01/02  05:00:00,3.5,92.0,1.7,340.0,0.0,0.0,2.0,0.9637048947447318,16.16945956232218,15.667186258341668,15.599999999999998,15.599999999999998,15.600000000000002,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,671167.9403864093,0.0,611591.2729457272,0.0,836469.0279960951,0.0,2119228.241328232,0.0 
 01/02  06:00:00,3.5,93.0,1.5,360.0,0.0,0.0,2.0,2.3507277555824976,16.19486517723477,15.600006728066527,15.599999999999998,15.599999999999998,15.6,0.0,0.1,0.4,0.08,26.7,15.6,0.0,0.0,374403.4710134129,0.0,1000327.9479345061,0.0,1111468.0439634396,0.0,1156413.1750001293,0.0,3642612.637911488,0.0 
 01/02  07:00:00,4.0,92.0,2.0,360.0,0.0,0.0,2.0,7.300315719492428,20.978292519401518,20.972063562218535,20.971647845829105,20.971663295021853,20.971765448634455,0.1,0.1,0.4,0.07,24.0,21.0,21880275.9202125,0.0,21606447.397922674,0.0,12536181.313043207,0.0,21786965.40767781,0.0,11880306.452659358,0.0,89690176.49151555,0.0 
 01/02  08:00:00,4.6,91.0,2.6,360.0,0.0,0.0,2.0,6.115633665193362,20.99969969989871,20.999466589601469,20.99942571981478,20.999441716193596,20.99942039407135,0.2,0.3,0.4,0.19,24.0,21.0,17588503.319189408,0.0,19049982.53620177,0.0,12118364.508814354,0.0,19246161.70548072,0.0,12308030.714022823,0.0,80311042.78370908,0.0 
 01/02  09:00:00,5.1,90.0,3.1,320.0,11.0,0.0,2.0,6.058656712293294,20.9999999997108,20.9999999955743,20.999999993254705,20.999999994600825,20.999999992693249,0.95,0.9,0.9,0.35,24.0,21.0,4408756.854425186,0.0,8267467.904191071,0.0,5520233.745940056,0.0,8471797.041714097,0.0,5650834.947812783,0.0,32319090.49408319,0.0 
 01/02  10:00:00,5.7,90.0,3.3,320.0,41.0,0.0,2.0,5.93085291757003,20.9999999999973,20.999999999825968,20.999999999701815,20.99999999977658,20.999999999669059,0.95,0.9,0.9,0.38,24.0,21.0,1301487.1872390784,0.0,4737200.751777969,0.0,3350670.4069498477,0.0,5007666.758012683,0.0,3449358.8248117587,0.0,17846383.928791338,0.0 
 01/02  11:00:00,6.2,89.0,3.4,320.0,70.0,0.0,2.0,6.432685239910047,21.049988817471545,20.999999999997507,20.999999999994907,20.99999999999656,20.99999999999416,0.95,0.9,0.9,0.39,24.0,21.0,0.0,0.0,3201211.5702125357,0.0,2387359.176581217,0.0,3460021.009195489,0.0,2473533.998490053,0.0,11522125.754479297,0.0 
 01/02  12:00:00,6.8,89.0,3.6,270.0,90.0,0.0,2.0,6.811142808248394,21.29690753101528,20.999999999999969,20.999999999999916,20.99999999999995,20.9999999999999,0.95,0.9,0.9,0.47,24.0,21.0,0.0,0.0,2775527.0191848508,0.0,2073639.891886127,0.0,2928046.811905733,0.0,2158415.500718379,0.0,9935629.22369509,0.0 
 01/02  13:00:00,6.7,89.0,2.6,270.0,98.0,0.0,2.0,7.619403285104213,21.17274176022727,21.0,20.999999999999998,21.0,20.999999999999998,0.5,0.9,0.8,0.57,24.0,21.0,0.0,0.0,2508834.3082267094,0.0,1933548.6924527856,0.0,2739655.81695703,0.0,2000498.375337067,0.0,9182537.192973592,0.0 
 01/02  14:00:00,6.7,89.0,1.5,270.0,93.0,0.0,2.0,7.806592792704171,21.718535767163979,21.000000000000005,21.0,20.999999999999998,21.0,0.95,0.9,0.9,0.54,24.0,21.0,0.0,0.0,1096965.9696611197,0.0,1062845.2429472053,0.0,1306782.618263605,0.0,1124203.0224503009,0.0,4590796.85332223,0.0 
 01/02  15:00:00,6.6,90.0,0.5,50.0,75.0,0.0,2.0,7.48036111190384,21.826722491576974,21.0,21.0,21.0,21.0,0.95,0.9,0.9,0.34,24.0,21.0,0.0,0.0,1279299.0983988839,0.0,1106853.4947655206,0.0,1326830.1995975455,0.0,1170246.3092659934,0.0,4883229.102027943,0.0 
 01/02  16:00:00,6.7,90.0,1.2,50.0,47.0,0.0,2.0,6.499094486710177,22.02816887303762,21.0,21.0,21.0,21.0,0.95,0.9,0.9,0.33,24.0,21.0,0.0,0.0,455970.0341692072,291.1045512460646,593837.3357821982,0.0,529094.0592295012,1064.3526141758485,664992.9964405798,0.0,2243894.4256214865,1355.457165421913 
 01/02  17:00:00,6.8,90.0,1.9,50.0,16.0,0.0,2.0,5.7954154972618359,22.195021902150537,21.0,21.000000000000005,20.999999999999998,21.0,0.95,0.9,0.9,0.44,24.0,21.0,0.0,0.0,226385.02472053807,1351.2012851645864,429892.45053241579,0.0,252940.1667670434,2084.077645912737,495300.1692793537,0.0,1404517.811299351,3435.2789310773234 
 01/02  18:00:00,6.9,90.0,2.6,290.0,0.0,0.0,2.0,6.868108740706603,21.452380972832793,21.0,21.0,21.0,20.999999999999998,0.3,0.5,0.5,0.26,24.0,21.0,0.0,0.0,3087548.103892762,9274.868202955644,2153508.2996492327,0.0,3002577.1031356847,12092.157782642129,2207571.542867353,0.0,10451205.049545033,21367.02598559777 
 01/02  19:00:00,6.6,88.0,3.6,290.0,0.0,0.0,2.0,6.497184792884402,21.000181155281923,20.999999999999998,20.999999999999998,21.0,20.999999999999998,0.1,0.3,0.4,0.21,24.0,21.0,149189.2123606767,0.0,3937102.5799483407,0.0,2693867.3939161498,0.0,3880667.156708359,0.0,2736654.4479841359,0.0,13397480.790917661,0.0 
 01/02  20:00:00,6.3,87.0,4.7,290.0,0.0,0.0,2.0,6.158450968703553,21.000000623051535,20.999999999999998,21.0,21.000000000000005,21.000000000000008,0.1,0.3,0.4,0.15,24.0,21.0,626830.5533192433,0.0,4317209.722731749,0.0,2912113.0488503698,0.0,4243532.576568071,0.0,2955392.9687587365,0.0,15055078.870228168,0.0 
 01/02  21:00:00,6.0,86.0,5.7,320.0,0.0,0.0,2.0,6.297584441274964,21.000000000090986,20.999999999999998,21.0,21.0,21.0,0.05,0.2,0.4,0.17,24.0,21.0,1321066.55972196,0.0,4699129.736298109,0.0,3127002.472828951,0.0,4607406.912800715,0.0,3170900.8342111755,0.0,16925506.51586091,0.0 
 01/02  22:00:00,5.5,85.0,5.7,320.0,0.0,0.0,2.0,6.111518818002159,21.000000000001334,21.0,20.999999999999998,20.999999999999998,21.0,0.05,0.2,0.4,0.08,24.0,21.0,1584494.6071017532,0.0,4908974.03967891,0.0,3235452.706795886,0.0,4786344.114794627,0.0,3276351.8581351099,0.0,17791617.326506288,0.0 
 01/02  23:00:00,5.0,83.0,5.7,320.0,0.0,0.0,2.0,4.752838858727095,19.66338688717895,19.279907920823864,19.206131806483318,19.314156359567329,19.194091263961995,0.05,0.1,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  24:00:00,4.5,82.0,5.7,340.0,0.0,0.0,2.0,4.488223592851853,19.189679288257243,18.58049337223391,18.498478880492745,18.639419335567525,18.483338522920648,0.05,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  01:00:00,4.2,80.0,5.3,340.0,0.0,0.0,3.0,4.042410590867421,18.8695628399798,18.197025776534379,18.100058412513943,18.264507672709244,18.084203163793604,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  02:00:00,3.8,77.0,5.0,340.0,0.0,0.0,3.0,3.5370971914097275,18.653296158956097,17.914169996770185,17.806920943682678,17.99328041172678,17.791131086528958,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  03:00:00,3.5,75.0,4.6,360.0,0.0,0.0,3.0,3.071994739719712,18.465329434823944,17.69698311512066,17.583018447567804,17.784430721368915,17.566109175665078,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  04:00:00,3.2,71.0,4.3,360.0,0.0,0.0,3.0,2.549814567632788,18.301938872827699,17.5008354091702,17.382497978159188,17.59811063354672,17.36581046368159,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  05:00:00,3.0,68.0,3.9,360.0,0.0,0.0,3.0,2.0972714663072296,18.157661160896568,17.33782311315869,17.216029573172933,17.44293780828781,17.19944917483766,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  06:00:00,2.7,67.0,3.6,20.0,0.0,0.0,3.0,1.5824795096585747,18.041883216278064,17.19795429076725,17.07348585617448,17.31231285622379,17.05375421930646,0.0,0.1,0.4,0.08,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  07:00:00,2.7,65.0,3.1,20.0,0.0,0.0,3.0,4.04473462751725,20.988468044678219,20.97974587419812,20.97834418179829,20.980973847172025,20.978118844925445,0.1,0.1,0.4,0.07,24.0,21.0,14502740.025862027,0.0,16793027.820326605,0.0,10791360.01971971,0.0,16077555.062144444,0.0,10871399.0143059,0.0,69036081.94235869,0.0 
 01/03  08:00:00,2.7,65.0,2.6,20.0,0.0,0.0,3.0,3.6357841225579969,20.999767708991507,20.99923220113171,20.99915774315345,20.999306589202278,20.999143269478468,0.2,0.3,0.4,0.19,24.0,21.0,8864740.917866849,0.0,13884956.456197389,0.0,8903938.33253877,0.0,13369591.14360589,0.0,8965064.764694106,0.0,53988291.614903,0.0 
 01/03  09:00:00,2.7,67.0,2.1,360.0,28.0,0.0,3.0,2.3197065136648344,21.26410826029187,20.99999595099495,20.99999508044837,20.999996703978299,20.999994941772319,0.95,0.9,0.9,0.35,24.0,21.0,0.0,0.0,4241287.266760939,0.0,2859572.102681523,0.0,3845303.228206198,0.0,2888475.654458301,0.0,13834638.25210696,0.0 
 01/03  10:00:00,3.4,64.0,2.3,360.0,116.0,10.0,3.0,3.926570133103559,21.69929180744574,20.99999999238998,20.999999988355499,20.99999999406213,20.99999998658833,0.95,0.9,0.9,0.38,24.0,21.0,0.0,0.0,1703922.796109702,0.0,1303921.5765583455,0.0,1643655.3065475578,0.0,1458651.8107800466,0.0,6110151.489995652,0.0 
 01/03  11:00:00,4.2,63.0,2.4,360.0,194.0,78.0,3.0,6.5011327540934868,21.989631326294515,21.143216446235699,20.99999999999706,20.99999999999881,20.999999999992825,0.95,0.9,0.9,0.39,24.0,21.0,0.0,0.0,0.0,0.0,294985.5443175066,0.0,391861.3167072325,0.0,624438.1614937788,0.0,1311285.022518518,0.0 
 01/03  12:00:00,4.9,63.0,2.6,340.0,273.0,93.0,3.0,10.221621312519713,22.256548649363006,21.65690323787618,21.07861120976218,21.135665571943425,20.999999999999994,0.95,0.9,0.9,0.47,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23830.16287986928,0.0,23830.16287986928,0.0 
 01/03  13:00:00,5.1,55.0,3.8,340.0,243.0,360.0,3.0,13.941132827514782,22.211472908693489,22.299274372998739,21.001516651372464,21.013566759289199,21.0,0.5,0.9,0.8,0.57,24.0,21.0,0.0,0.0,0.0,0.0,133016.3807049453,0.0,19093.856279438354,0.0,246231.36225501146,0.0,398341.5992393951,0.0 
 01/03  14:00:00,5.2,48.0,5.0,340.0,201.0,495.0,3.0,15.926775810795869,22.71421463471001,23.368013333359703,21.38593550186034,21.417754592929865,21.322781646611227,0.95,0.9,0.9,0.54,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  15:00:00,5.4,45.0,6.2,340.0,184.0,444.0,3.0,15.36589095911594,22.89399500526499,23.719577770098878,21.526487711960195,21.517101005655506,21.71084503993717,0.95,0.9,0.9,0.34,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  16:00:00,4.4,44.0,5.7,340.0,124.0,364.0,3.0,13.069379699790432,23.07104527109347,23.72004885455442,21.61061981234822,21.606712762536647,22.221897336552766,0.95,0.9,0.9,0.33,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  17:00:00,3.4,46.0,5.1,340.0,73.0,73.0,3.0,9.802537896815413,23.200690203087999,23.169805806448289,21.575525165658385,21.614595676331004,22.079751215462733,0.95,0.9,0.9,0.44,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  18:00:00,2.4,52.0,4.6,340.0,0.0,0.0,3.0,6.552369583218125,22.429958631621817,21.874980643144128,21.010556714303545,21.016519845928245,21.07402071654121,0.3,0.5,0.5,0.26,24.0,21.0,0.0,0.0,0.0,0.0,760217.4384748859,0.0,1007762.3891136202,0.0,173446.04421083287,0.0,1941425.8717993389,0.0 
 01/03  19:00:00,1.7,51.0,4.1,340.0,0.0,0.0,3.0,3.953358142470885,21.805482832317304,21.0550396279447,21.000019976379798,21.00002768880904,21.0001031600229,0.1,0.3,0.4,0.21,24.0,21.0,0.0,0.0,309673.1536909447,0.0,1846095.1710006763,0.0,2633041.682238987,0.0,1275021.109813808,0.0,6063831.116744416,0.0 
 01/03  20:00:00,0.9,55.0,3.6,340.0,0.0,0.0,3.0,2.3578206451513417,21.46697758981975,21.00009905458423,21.0000000921146,21.000000114715296,21.000000417598657,0.1,0.3,0.4,0.15,24.0,21.0,0.0,0.0,1333706.5682240793,0.0,2428059.3556181446,0.0,3514174.909665466,0.0,2101861.1070758218,0.0,9377801.94058351,0.0 
 01/03  21:00:00,0.2,63.0,3.1,360.0,0.0,0.0,3.0,1.0595751140903236,21.161684939364119,21.000000395221436,21.00000000063568,21.000000000720687,21.00000000263597,0.05,0.2,0.4,0.17,24.0,21.0,0.0,0.0,2284535.7843511959,0.0,2861650.7736902625,0.0,4196045.619975831,0.0,2592203.1036734788,0.0,11934435.281690767,0.0 
 01/03  22:00:00,-0.2,65.0,3.1,360.0,0.0,0.0,3.0,0.13141863088351564,21.011467008495648,21.00000000258961,21.00000000000633,21.00000000000658,21.00000000002429,0.05,0.2,0.4,0.08,24.0,21.0,19250.625658936548,0.0,2954439.1410716336,0.0,3075440.0565835537,0.0,4526620.592943197,0.0,2830085.3064274445,0.0,13405835.722684764,0.0 
 01/03  23:00:00,-0.6,67.0,3.1,360.0,0.0,0.0,3.0,-1.4705049648283204,19.2136566118701,19.348751096302718,19.064297250140326,19.1875960324741,19.12998635016322,0.05,0.1,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  24:00:00,-1.0,69.0,3.1,20.0,0.0,0.0,3.0,-2.1786973949129235,19.137057424242003,18.8061649046112,18.355883678690156,18.50921033939314,18.441824021663974,0.05,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  01:00:00,-1.5,68.0,2.9,20.0,0.0,0.0,4.0,-2.978537186721506,18.725474230250876,18.366639284184048,17.8936743956006,18.07195872691822,17.991670425862684,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  02:00:00,-2.1,66.0,2.8,20.0,0.0,0.0,4.0,-3.7023687614220255,18.50762691971793,18.043732913953844,17.548499530735645,17.749124615440459,17.650238525010708,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  03:00:00,-2.6,64.0,2.6,20.0,0.0,0.0,4.0,-4.42549998806949,18.250248536338768,17.742260883272715,17.24825223533911,17.467425272448425,17.349401080674896,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  04:00:00,-3.0,64.0,2.2,20.0,0.0,0.0,4.0,-5.118374617298633,18.03025596135173,17.477550239308948,16.9885334975191,17.223626822996978,17.088775685548499,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  05:00:00,-3.5,63.0,1.9,20.0,0.0,0.0,4.0,-5.859440596413549,17.80658907048458,17.21534839788142,16.736026704608,16.986087411955386,16.834239997240109,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  06:00:00,-3.9,62.0,1.5,360.0,0.0,0.0,4.0,-6.621714228047749,17.62338990147711,16.998006944782668,16.527988476931527,16.792205808559346,16.63162236119961,0.0,0.1,0.4,0.08,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  07:00:00,-3.7,60.0,2.5,360.0,0.0,0.0,4.0,-2.719773831420387,20.987412924113508,20.98119487741033,20.976596658743135,20.97928760615452,20.977689208575975,0.1,0.1,0.4,0.07,24.0,21.0,18806474.366746598,0.0,19570212.841183444,0.0,13631839.767354403,0.0,20631805.956438833,0.0,13169108.16089834,0.0,85809441.09262161,0.0 
 01/04  08:00:00,-3.5,59.0,3.6,360.0,0.0,0.0,4.0,-2.598174147975019,21.000000000000005,21.0,20.999999999999998,21.0,21.0,0.2,0.3,0.4,0.19,24.0,21.0,9678284.673733278,0.0,14360355.876093489,0.0,10016703.268782627,0.0,15215041.170335839,0.0,9769028.053066085,0.0,59039413.042011309,0.0 
 01/04  09:00:00,-3.3,57.0,4.6,20.0,52.0,44.0,4.0,-3.195527098743881,21.184157000856766,21.0,20.999999999999998,21.0,21.0,0.95,0.9,0.9,0.35,24.0,21.0,0.0,0.0,4311253.929782579,0.0,3360623.7583577607,0.0,5182635.604397461,0.0,3541409.8244654468,0.0,16395923.117003248,0.0 
 01/04  10:00:00,-1.7,49.0,4.1,20.0,111.0,338.0,4.0,-0.45555302643875325,21.637072442534188,21.151028234091809,21.0,21.0,20.999999999999998,0.95,0.9,0.9,0.38,24.0,21.0,0.0,0.0,0.0,0.0,540662.8489657228,0.0,2641366.762187363,0.0,1887393.2768733414,0.0,5069422.8880264279,0.0 
 01/04  11:00:00,0.0,42.0,3.6,20.0,163.0,470.0,4.0,3.6963101224059367,21.956917087779638,22.12390287905998,21.050896661824799,20.999999999999998,20.999999999999998,0.95,0.9,0.9,0.39,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1281867.5290214658,0.0,953315.4627371666,0.0,2235182.9917586327,0.0 
 01/04  12:00:00,1.6,36.0,3.1,20.0,116.0,696.0,4.0,9.035937595286983,22.249366981453126,23.162875020590158,21.001862878351397,20.999999999999998,20.999999999999998,0.95,0.9,0.9,0.47,24.0,21.0,0.0,0.0,0.0,0.0,74578.9618338005,0.0,543655.7355175892,0.0,333696.84894606677,0.0,951931.5462974564,0.0 
