Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ATTIC:Zone Air Temperature [C](TimeStep),CORE_ZN:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Air Temperature [C](TimeStep),ATTIC IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),ATTIC IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeatingWater:Facility [J](TimeStep) 
 08/07  02:00:00,25.2,22.491366826927944,23.00025654527324,23.689320991600322,23.74227954397665,23.53075006015915,24.328479397247545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/07  03:00:00,25.0,21.502351668598536,22.98197330339243,23.640617814238702,23.695752285756225,23.492040114578927,24.257340539718506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/07  04:00:00,24.6,21.136685306225523,22.939502311973047,23.59401045064362,23.648477369353667,23.453265448950873,24.186337283678586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/07  05:00:00,24.3,21.21789344307061,22.92838720699611,23.571231529458593,23.624303482590662,23.43804102608806,24.138940870176498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/07  06:00:00,23.9,21.432327368478987,22.007222889853725,22.02026421061477,22.021809557001276,22.017218646111814,22.036143027494305,0.0,0.0,0.0,6825071.245504364,0.0,3951760.3951993193,0.0,2509714.2977697253,0.0,3657825.1200448032,0.0,3333540.7017149013,20277911.76023311,0.0 
 08/07  07:00:00,25.0,22.850319563554045,22.000072979892295,22.00037377190886,22.000424280474753,22.000293750020532,22.000901861370703,0.0,0.0,0.0,6147569.126271679,0.0,5013634.848038885,0.0,3197201.910093777,0.0,4655762.531874913,0.0,4111116.687194368,23125285.10347362,0.0 
 08/07  08:00:00,26.2,26.578990822245302,22.000000484634942,22.000003282906064,22.00000435638929,22.000002473172277,22.000008997195284,0.0,0.0,0.0,14856854.98950176,0.0,11377707.477915749,0.0,7986582.2212032145,0.0,10880037.625675,0.0,7813187.226423414,52914369.54071914,0.0 
 08/07  09:00:00,27.3,31.878631081946416,22.000000002052968,22.00000001909939,22.00000003144529,22.000000013683675,22.00000005762642,0.0,0.0,0.0,15780743.677647702,0.0,13990793.778008215,0.0,10050072.44824578,0.0,13500697.95750604,0.0,8938199.826932797,62260507.68834053,0.0 
 08/07  10:00:00,28.5,38.199585384457386,22.00000000000714,22.000000000094474,22.000000000190372,22.00000000006389,22.00000000030719,0.0,0.0,0.0,16448111.302029438,0.0,15719997.569900095,0.0,11264035.384336058,0.0,15055775.199593214,0.0,9864574.544418098,68352494.00027691,0.0 
 08/07  11:00:00,29.7,43.98867180011446,22.000000000000025,22.000000000000657,22.00000000000152,22.000000000000412,22.000000000002256,0.0,0.0,0.0,16957174.183443595,0.0,16679218.446471574,0.0,11578067.85127075,0.0,15817528.856435018,0.0,10385728.804933507,71417718.14255445,0.0 
 08/07  12:00:00,30.9,48.78263974078621,22.0,22.000000000000007,22.000000000000014,22.000000000000004,22.00000000000002,0.0,0.0,0.0,12778876.218516728,0.0,14851989.61402525,0.0,9324565.4232365,0.0,13283209.335673511,0.0,9148510.052899657,59387150.64435165,0.0 
 08/07  13:00:00,31.5,53.55600963321452,22.0,22.0,22.0,22.0,22.000000000000004,0.0,0.0,0.0,17155699.18873987,0.0,18431278.18566593,0.0,10893453.155903416,0.0,16348236.425901907,0.0,10976960.918533055,73805627.87474418,0.0 
 08/07  14:00:00,32.1,57.45959707597939,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,0.0,17920958.65394293,0.0,19030135.842823073,0.0,11099370.785412041,0.0,16728022.075838016,0.0,11163980.139520198,75942467.49753626,0.0 
 08/07  15:00:00,32.7,59.24437013504381,22.0,22.0,22.0,22.000000000000004,22.0,0.0,0.0,0.0,18338435.5589026,0.0,19025997.866091594,0.0,11241959.641403269,0.0,17064065.81549822,0.0,12927864.93346677,78598323.81536245,0.0 
 08/07  16:00:00,32.9,58.15248223268257,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,18491510.457716156,0.0,18700625.35300283,0.0,11272794.520913024,0.0,17273935.884177618,0.0,15080722.319578392,80819588.53538801,0.0 
 08/07  17:00:00,33.0,55.12287119228387,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,9386318.378222885,0.0,11751019.2491941,0.0,7054166.590877615,0.0,11133350.876762263,0.0,11141547.31774195,50466402.41279881,0.0 
 08/07  18:00:00,33.2,50.41940074561205,22.0,22.0,22.0,22.0,22.000000000000004,0.0,0.0,0.0,5811063.147309752,0.0,7925473.420800604,0.0,4770056.201320883,0.0,7607346.09096977,0.0,8605145.104231356,34719083.96463237,0.0 
 08/07  19:00:00,31.8,44.6187989776976,22.000000000000004,22.000000000000004,22.000000000000004,22.000000000000004,22.000000000000004,0.0,0.0,0.0,5138428.725287337,0.0,6538383.354072344,0.0,3996574.070297826,0.0,6288700.15688388,0.0,6435891.259768196,28397977.566309582,0.0 
 08/07  20:00:00,30.4,38.79613198588664,22.000000000000004,22.000000000000004,22.000000000000004,22.000000000000004,22.000000000000004,0.0,0.0,0.0,4095521.7047944907,0.0,5170383.246199431,0.0,3244072.523479199,0.0,4784826.262273146,0.0,4299469.764676717,21594273.501422983,0.0 
 08/07  21:00:00,29.0,34.59889419363324,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,0.0,0.0,0.0,3731636.003578515,0.0,4591746.624556741,0.0,2914103.3658475867,0.0,4221442.823894684,0.0,3680363.1452123886,19139291.963089917,0.0 
 08/07  22:00:00,28.1,31.72771449811703,22.98173952642856,23.273196257310097,23.31162191999081,23.18093810797863,23.60251576033547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/07  23:00:00,27.2,29.585339424867737,23.14211857909324,23.55409906712842,23.601265705190364,23.446682705701328,23.96108576037529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/07  24:00:00,26.3,27.974366837175047,23.14203619829966,23.65454734236585,23.718768351574,23.53994721217492,24.135904378239818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/08  01:00:00,25.8,26.626561510032595,23.1486463888531,23.70385647143267,23.778659742131843,23.590778782005646,24.216290050408034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/08  02:00:00,25.3,25.370620655693582,23.13665216274141,23.71114495432424,23.79407646991362,23.604681190654922,24.2406903754057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/08  03:00:00,24.8,24.140468405868642,23.108100388963518,23.68863390790147,23.778028266936282,23.590337822494238,24.22536788726075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/08  04:00:00,24.4,23.108457577378914,23.07262045436434,23.65404057266712,23.74857228400942,23.563405419170522,24.191348963593146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/08  05:00:00,23.9,21.981828384939522,23.046980027770317,23.62228944443925,23.720973449304314,23.540655191595448,24.155178384495123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/08  06:00:00,23.5,20.826881372854835,22.00919019420033,22.02159505232043,22.024433501079436,22.019641886992844,22.037157938930346,0.0,0.0,0.0,7561332.086813029,0.0,4670246.982521685,0.0,3074516.677720619,0.0,4450651.418534536,0.0,3876180.5808537332,23632927.746443603,0.0 
 08/08  07:00:00,25.1,21.480128155327208,22.00030242085103,22.00109200401056,22.001307691136205,22.00094947479291,22.002416999633876,0.0,0.0,0.0,6984831.8752209945,0.0,5370096.874117661,0.0,3508102.393519384,0.0,5133603.442352017,0.0,4267898.207570117,25264532.792780172,0.0 
 08/08  08:00:00,26.8,26.19488534425015,22.000001227133094,22.0000057053364,22.00000879828442,22.000004816593933,22.00001416472143,0.0,0.0,0.0,15005594.313002737,0.0,11949769.329062246,0.0,9198559.150183542,0.0,11582775.97210751,0.0,8089696.536700325,55826395.301056355,0.0 
 08/08  09:00:00,28.4,32.86138926699764,22.000000003985257,22.00000002475033,22.000000057661303,22.00000002007405,22.00000006694481,0.0,0.0,0.0,16271519.638391891,0.0,14252430.833275989,0.0,13130173.146431861,0.0,13784041.502930792,0.0,9300622.677116461,66738787.79814699,0.0 
 08/08  10:00:00,29.9,41.984863319650444,22.000000000008463,22.00000000007169,22.000000000264734,22.000000000055593,22.000000000207788,0.0,0.0,0.0,17059712.18057342,0.0,15798520.39267591,0.0,14510255.723038422,0.0,15294472.984058594,0.0,10003917.82389773,72666879.10424408,0.0 
 08/08  11:00:00,31.4,49.36975682867595,22.000000000000032,22.000000000000345,22.000000000001734,22.000000000000252,22.00000000000103,0.0,0.0,0.0,17806646.780885126,0.0,16989129.07563281,0.0,13854581.487752851,0.0,16094453.732553499,0.0,10603988.368413528,75348799.44523782,0.0 
 08/08  12:00:00,32.9,55.737093488461205,21.999999999999996,22.0,22.000000000000007,21.999999999999996,22.0,0.0,0.0,0.0,13385840.379903773,0.0,15568253.873942373,0.0,9621573.230311215,0.0,13737955.440205943,0.0,9266324.208067825,61579947.13243113,0.0 
 08/08  13:00:00,33.1,59.11119196887233,22.0,21.999999999999996,22.0,22.0,21.999999999999996,0.0,0.0,0.0,17914975.669537835,0.0,19425091.495814677,0.0,11489009.996026345,0.0,17034580.901638027,0.0,11293506.276328497,77157164.33934537,0.0 
 08/08  14:00:00,33.4,60.3414730015456,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,18616947.497931797,0.0,19874566.538042888,0.0,11925556.976777045,0.0,17435657.735848647,0.0,11573473.054665506,79426201.80326588,0.0 
 08/08  15:00:00,33.6,59.01208484798144,22.0,22.0,22.0,22.000000000000004,22.0,0.0,0.0,0.0,19108606.17084329,0.0,19920542.2481566,0.0,12255717.80785011,0.0,17900298.962216206,0.0,13035818.389376957,82220983.57844315,0.0 
 08/08  16:00:00,33.5,56.87978356904612,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,19237353.674269192,0.0,19638544.43809703,0.0,12262081.466268258,0.0,18079667.562927857,0.0,14524085.105534256,83741732.2470966,0.0 
 08/08  17:00:00,33.3,53.541543453214736,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,0.0,9802929.882859193,0.0,11998396.067890745,0.0,7504039.67310531,0.0,11554263.267573211,0.0,10440715.272479791,51300344.16390824,0.0 
 08/08  18:00:00,33.2,49.031207366251614,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,6131903.194746925,0.0,8219909.616165253,0.0,5270699.027888124,0.0,7676081.217944681,0.0,7631423.481691292,34930016.53843627,0.0 
 08/08  19:00:00,31.9,43.64371323490762,21.999999999999993,21.99999999999999,21.99999999999999,21.99999999999999,21.99999999999999,0.0,0.0,0.0,5424134.244032741,0.0,6780455.570402546,0.0,4462785.353105477,0.0,6262319.618563477,0.0,5479844.134366622,28409538.920470864,0.0 
 08/08  20:00:00,30.5,38.55303959759274,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,4394070.155973887,0.0,5500201.7402775865,0.0,3720984.9233892555,0.0,4997407.067989244,0.0,4133424.5791712077,22746088.46680118,0.0 
 08/08  21:00:00,29.2,35.22573242000312,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,4026829.309548763,0.0,4991188.553259399,0.0,3410074.5636664797,0.0,4525518.862365758,0.0,3673719.419224713,20627330.70806511,0.0 
 08/08  22:00:00,28.5,32.86961480386591,23.062736395047317,23.392041466301563,23.52758438144671,23.275220823908917,23.629683923635064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/08  23:00:00,27.7,30.9919033679544,23.24475535647924,23.685511544255306,23.849056911395017,23.5499309606466,23.97728999102907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/08  24:00:00,27.0,29.4830321028764,23.264412097350387,23.804756722099167,23.998342347054475,23.65758760491243,24.153471835675795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/09  01:00:00,26.4,27.730646640453937,23.27716392578638,23.84475185947621,24.05563381572415,23.700662994893076,24.221892982123443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/09  02:00:00,25.8,26.010746202946237,23.263167848659652,23.852709019773407,24.072677819809634,23.714670026923706,24.244305308726126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/09  03:00:00,25.2,24.154764515992376,23.230483450740877,23.81933163301072,24.047099691652747,23.691848486380987,24.21987774053359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/09  04:00:00,24.7,22.734465253460684,23.18757112752546,23.78139605997789,24.013043557144147,23.662933449912426,24.185070470277843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/09  05:00:00,24.1,21.629381053347323,23.15343118064955,23.751985069278394,23.985148080160457,23.643552683782854,24.15460037106984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/09  06:00:00,23.6,20.78760700814125,22.01097880559492,22.02500198602673,22.031980187283914,22.0222262970362,22.037231396096317,0.0,0.0,0.0,7967796.03697953,0.0,5092963.457680383,0.0,3589092.433580554,0.0,4788705.6343275495,0.0,3903865.5389607097,25342423.101528727,0.0 
 08/09  07:00:00,25.1,21.95414704837534,22.0001846401808,22.000685539161214,22.00105955146517,22.000581067451872,22.001252556908852,0.0,0.0,0.0,7194075.662598668,0.0,5877143.27054129,0.0,4293598.693442896,0.0,5621198.628766591,0.0,4341345.900880599,27327362.15623004,0.0 
 08/09  08:00:00,26.5,26.676426801988402,22.00000076431237,22.000003741051174,22.000007816515332,22.00000306126162,22.000007488225492,0.0,0.0,0.0,15461872.248001616,0.0,12359252.493219731,0.0,9995320.713939711,0.0,11925514.206947926,0.0,8110365.4752437025,57852325.13735269,0.0 
 08/09  09:00:00,28.0,33.439353984069314,22.000000002492296,22.000000016487995,22.00000005091973,22.00000001290467,22.000000035133894,0.0,0.0,0.0,17212951.994767305,0.0,15144387.106156796,0.0,13235181.276201839,0.0,14671695.385671666,0.0,9399770.284144066,69663986.04694167,0.0 
 08/09  10:00:00,29.0,40.545874882937404,22.00000000000794,22.000000000073072,22.000000000318924,22.00000000005432,22.000000000163535,0.0,0.0,0.0,17862034.959266193,0.0,16714116.559839692,0.0,13955944.075553548,0.0,16095045.302767923,0.0,10299970.291188749,74927111.18861611,0.0 
 08/09  11:00:00,29.9,45.90875520855106,22.00000000000005,22.00000000000065,22.0000000000035,22.000000000000455,22.000000000001485,0.0,0.0,0.0,18159840.259352304,0.0,17498131.738055147,0.0,13269962.050538057,0.0,16629492.628484484,0.0,10677253.298831917,76234679.9752619,0.0 
 08/09  12:00:00,30.9,49.68677750033784,21.999999999999993,22.000000000000004,22.000000000000043,21.999999999999996,22.000000000000014,0.0,0.0,0.0,13745324.422251368,0.0,15770042.711507753,0.0,9956595.158066854,0.0,14185968.062458854,0.0,9548932.241904497,63206862.59618932,0.0 
 08/09  13:00:00,31.9,53.536969919782216,21.999999999999993,21.999999999999993,21.999999999999993,21.99999999999999,21.999999999999993,0.0,0.0,0.0,18219672.99239299,0.0,19336979.120815817,0.0,11848744.022997689,0.0,17260040.502174165,0.0,11404246.68177474,78069683.3201554,0.0 
 08/09  14:00:00,32.8,56.58203692229142,22.0,22.0,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,0.0,18868138.885608405,0.0,19987937.65366086,0.0,12212493.29069931,0.0,17738999.658582207,0.0,11666627.022350041,80474196.51090083,0.0 
 08/09  15:00:00,33.8,58.11803748572915,21.999999999999996,22.0,22.0,22.0,22.0,0.0,0.0,0.0,19345075.23298453,0.0,20255844.960240565,0.0,12423043.134580156,0.0,18292525.066259675,0.0,13341462.566512315,83657950.96057725,0.0 
 08/09  16:00:00,31.9,54.88417844676535,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,0.0,18533480.656354725,0.0,19128630.648978207,0.0,12024439.369442154,0.0,17645861.18143401,0.0,13374944.104581654,80707355.96079074,0.0 
 08/09  17:00:00,30.0,49.15525359524496,22.000000000000007,22.000000000000004,22.000000000000004,22.000000000000004,22.000000000000004,0.0,0.0,0.0,9273563.070213106,0.0,11350067.999382315,0.0,7130623.578279472,0.0,10786269.375129072,0.0,7771006.778777826,46311530.80178179,0.0 
 08/09  18:00:00,28.1,38.83613339015657,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,5502659.410828848,0.0,6794728.255458338,0.0,4549128.544964971,0.0,6569637.725913567,0.0,4488342.263981019,27904496.201146744,0.0 
 08/09  19:00:00,27.6,34.45268101634694,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,0.0,4838140.595862687,0.0,5847186.163168042,0.0,3981941.7170195244,0.0,5486085.317661554,0.0,3899800.955932501,24053154.74964431,0.0 
 08/09  20:00:00,27.0,31.65010547768138,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,0.0,4023099.5395886195,0.0,4843328.160548005,0.0,3369291.6193615566,0.0,4491176.021435251,0.0,3267652.990786166,19994548.3317196,0.0 
 08/09  21:00:00,26.5,29.352279064194096,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,3762461.0738495565,0.0,4373136.322337348,0.0,3057527.0118722348,0.0,4051964.9885882,0.0,2972801.720805394,18217891.117452733,0.0 
 08/09  22:00:00,26.2,27.820918853537826,22.906319010209884,23.247383180877065,23.3975076492582,23.16129914246225,23.36386148456663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/09  23:00:00,25.9,26.65380689052775,23.048148227579215,23.466159164398615,23.642902047764633,23.36681584188857,23.60426162315229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/09  24:00:00,25.6,25.710671239928924,23.062659888382054,23.544284084209817,23.749588005079374,23.437049708080476,23.707419261469084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/10  01:00:00,25.1,24.593058057041645,23.056160115793464,23.561529130259615,23.778373181610974,23.458335794629168,23.735882003173785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/10  02:00:00,24.6,23.35687449093507,23.02709181632055,23.5388782177562,23.764987908929832,23.442144945492554,23.722159448791455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/10  03:00:00,24.1,21.909109821644844,22.980621954353165,23.487526332512886,23.71823954818223,23.396890750322754,23.675223242997784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/10  04:00:00,23.8,20.86811152944319,22.93470131394888,23.436137691165406,23.66851547746632,23.351570001493922,23.62598231672999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/10  05:00:00,23.4,20.073752897340377,22.901276847513294,23.398738076268643,23.630453688132526,23.321039749765816,23.588509314778367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/10  06:00:00,23.1,19.50509556973737,22.010331003360065,22.02460494651869,22.033376238468705,22.022167592315252,22.03174842603605,0.0,0.0,0.0,6287640.467830174,0.0,3964062.3110394906,0.0,2856490.8530919338,0.0,3771603.009038925,0.0,2776283.811166848,19656080.452167373,0.0 
 08/10  07:00:00,24.2,20.67640111595709,22.000140335973136,22.00053766577744,22.00097524137248,22.000475030601326,22.00078096746318,0.0,0.0,0.0,5967383.639496993,0.0,4680234.607916734,0.0,3774901.0899128453,0.0,4601940.654710698,0.0,3196645.3447889085,22221105.33682618,0.0 
 08/10  08:00:00,25.3,25.4158453351334,22.000000517422436,22.000002562815723,22.000007086788333,22.000002207336955,22.00000388254294,0.0,0.0,0.0,14125698.770645337,0.0,10741207.543496897,0.0,9799445.2849237,0.0,10467052.648064645,0.0,6703771.460590713,51837175.70772129,0.0 
 08/10  09:00:00,26.4,33.237445623026744,22.000000001113033,22.00000000733535,22.00000003592862,22.000000006089063,22.00000001133021,0.0,0.0,0.0,15418468.36723993,0.0,13344322.181983363,0.0,13737382.451580452,0.0,12987940.565110208,0.0,8014057.913481559,63502171.47939551,0.0 
 08/10  10:00:00,28.0,42.323156822398055,22.000000000002142,22.000000000018936,22.000000000166125,22.000000000015103,22.000000000029598,0.0,0.0,0.0,16585467.09794923,0.0,15052035.302062402,0.0,14940697.61817716,0.0,14613113.778244153,0.0,9029875.212031176,70221189.00846411,0.0 
 08/10  11:00:00,29.6,49.74336896888449,21.99999999999999,22.00000000000006,22.000000000000963,22.000000000000043,22.000000000000103,0.0,0.0,0.0,17672387.12602605,0.0,16477623.437977076,0.0,13958905.035525635,0.0,15705283.093083229,0.0,9753006.39678113,73567205.08939312,0.0 
 08/10  12:00:00,31.2,54.366311899060605,21.999999999999993,21.999999999999993,22.000000000000004,21.999999999999993,21.999999999999993,0.0,0.0,0.0,13640922.690706417,0.0,14604062.98282315,0.0,9887801.215783413,0.0,13091259.392503431,0.0,8390002.236365369,59614048.518181786,0.0 
 08/10  13:00:00,31.6,56.8442868827728,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,18067874.409513526,0.0,18126961.99899805,0.0,11533242.219884528,0.0,16229193.106801448,0.0,10243157.373853836,74200429.10905139,0.0 
 08/10  14:00:00,32.1,57.98729804631461,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,18310182.035103746,0.0,18761261.249714866,0.0,11930903.742856624,0.0,16764391.788094064,0.0,10648116.480603851,76414855.29637316,0.0 
 08/10  15:00:00,32.5,56.86470558783183,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,18088461.033596285,0.0,18854600.65527196,0.0,12014716.306787359,0.0,17090229.51279992,0.0,11799647.22982597,77847654.73828149,0.0 
 08/10  16:00:00,31.9,53.77388539724335,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,17914887.00322482,0.0,18361883.875022758,0.0,11836608.781522784,0.0,16942777.584889673,0.0,12257462.642346645,77313619.88700667,0.0 
 08/10  17:00:00,31.3,49.41889555575692,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,0.0,0.0,0.0,9169844.208122354,0.0,11444366.787103074,0.0,7257265.517108411,0.0,10589300.932935445,0.0,7717743.9216512,46178521.366920486,0.0 
 08/10  18:00:00,30.7,44.35948488366672,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,0.0,5628253.940615955,0.0,7363805.100165279,0.0,4982903.834224981,0.0,7069244.832923455,0.0,4797104.609761215,29841312.317690887,0.0 
 08/10  19:00:00,29.5,39.28472520974414,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,4934020.676862777,0.0,5954597.210311413,0.0,4195962.89748695,0.0,5535088.588757071,0.0,3832073.5656278227,24451742.939046033,0.0 
 08/10  20:00:00,28.2,34.835036767638925,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,0.0,0.0,0.0,4017768.5669615264,0.0,4800693.837505085,0.0,3499086.6142672463,0.0,4394986.594283481,0.0,3078957.643774652,19791493.25679199,0.0 
 08/10  21:00:00,27.0,31.70517270229544,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,3692789.337513159,0.0,4292987.9320691265,0.0,3177477.675765086,0.0,3946121.2143793423,0.0,2773704.4120370965,17883080.57176381,0.0 
 08/10  22:00:00,26.5,29.288673843624494,22.883414111082608,23.193085417543884,23.417152511414518,23.10468809534048,23.252507525845623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/10  23:00:00,26.1,27.281226060163792,23.042166652711476,23.43712534675182,23.707492778304466,23.333827079202145,23.51201083485113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/10  24:00:00,25.6,25.418358779012188,23.046460511497607,23.50618260224868,23.82011606970781,23.401044788605585,23.60326594431632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/11  01:00:00,25.1,23.90821796624749,23.04397637995099,23.53531399959853,23.86775034993176,23.433283156398787,23.645074587091177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/11  02:00:00,24.6,22.62631906124784,23.0194252550515,23.52653865524655,23.870074960136197,23.429989559948254,23.64493388116696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/11  03:00:00,24.1,21.46367901942595,22.978211826332007,23.494296557278567,23.843068516869142,23.404254125593212,23.61832803564146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
