Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ATTIC:Zone Air Temperature [C](Hourly),CORE_ZN:Zone Air Temperature [C](Hourly),PERIMETER_ZN_1:Zone Air Temperature [C](Hourly),PERIMETER_ZN_2:Zone Air Temperature [C](Hourly),PERIMETER_ZN_3:Zone Air Temperature [C](Hourly),PERIMETER_ZN_4:Zone Air Temperature [C](Hourly),ExteriorLights:Electricity [J](Hourly),Fans:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly) 
 01/05  19:00:00,3.25,3.429285086855481,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,15785353.722676292 
 01/05  20:00:00,2.591666666666667,1.6772267479523364,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,17770586.248569638 
 01/05  21:00:00,1.95,0.365966814545829,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,18504503.456529964 
 01/05  22:00:00,1.4666666666666668,-0.671578446804855,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,19381273.548916336 
 01/05  23:00:00,1.0666666666666669,-1.501234069711705,19.237768091607652,18.84062847441142,18.431122756981463,18.53440297997698,18.54172717028722,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 01/05  24:00:00,0.6666666666666666,-2.2672154538780247,18.492451773324987,17.983365727819763,17.477371019465245,17.602665709981576,17.618924746822106,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 01/06  01:00:00,0.20833333333333334,-2.9456196688312666,18.19922089509723,17.623488464878893,17.08794815400316,17.23334770783765,17.238901377432896,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 01/06  02:00:00,-0.2916666666666667,-3.5607636389633,17.93153066580803,17.3098186862228,16.763594169111247,16.92566137974927,16.917634781517666,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 01/06  03:00:00,-0.7916666666666666,-4.1406668828102235,17.688839309692366,17.029705144552228,16.480420843767774,16.656363015809557,16.634470183298614,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 01/06  04:00:00,-0.8833333333333333,-4.529421341564846,17.484728151621972,16.791941730950242,16.244472250296365,16.43116048887474,16.397428913304473,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 01/06  05:00:00,-0.6833333333333335,-4.580809721602866,17.31919601256018,16.592993977617553,16.051007457319205,16.245979982662305,16.202370055479395,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 01/06  06:00:00,-0.48333333333333334,-4.491994663588606,17.192343208841567,16.435224655034613,15.89885328499289,16.101625894640797,16.048017012900075,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 01/06  07:00:00,-0.39999999999999997,-4.235769842944667,20.992435495034712,20.989176063824612,20.986668118734865,20.987667733435497,20.98738823070005,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,63845943.02043487 
 01/06  08:00:00,-0.39999999999999997,-3.896094979120086,21.0,21.0,21.0,21.0,21.0,5527200.0,0.0,7920077.218560001,5940057.91392,19387335.13248,0.0,42936568.73520827 
 01/06  09:00:00,-0.39999999999999997,-2.97078488653054,21.0,20.999999999999996,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,42260638.73745556 
 01/06  10:00:00,0.4750000000000001,-0.6750460427135588,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,33938356.302179605 
 01/06  11:00:00,1.9749999999999999,3.727011068826224,20.999999999999996,20.999999999999996,20.999999999999996,20.999999999999996,20.999999999999996,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,26230573.88662611 
 01/06  12:00:00,3.475,9.214595101814764,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,20035525.141590804 
 01/06  13:00:00,4.683333333333333,14.454179306501942,21.000000000000004,21.0856187038943,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,15840154.437120002,17820173.74176,33660328.17888,0.0,9964728.57656931 
 01/06  14:00:00,5.625,18.00406187637385,21.0,21.18854048338949,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,11584329.96512323 
 01/06  15:00:00,6.583333333333333,18.96503265586884,21.0,21.448800110062724,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,8815107.421616545 
 01/06  16:00:00,6.708333333333333,17.31726277985048,21.000000000000004,21.41322393072508,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,7821688.824639599 
 01/06  17:00:00,6.266666666666667,13.383631009603183,21.000000000000004,21.025340398186046,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,9463687.91269595 
 01/06  18:00:00,5.808333333333333,9.066461846617964,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,5527200.0,0.0,9900096.523200002,9900096.523200002,25327393.046400003,0.0,11149004.002900423 
 01/06  19:00:00,4.8999999999999995,5.558782032971574,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,14090840.799260609 
 01/06  20:00:00,3.641666666666667,3.213559591854097,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,16274440.11492672 
 01/06  21:00:00,2.4000000000000004,1.1598934185969807,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,17305778.38980441 
 01/06  22:00:00,1.55,-0.6842044740392645,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,18351213.072847173 
 01/06  23:00:00,0.8916666666666666,-1.9117742404598375,19.253930941537174,18.883665876133467,18.490034187604376,18.588924802622063,18.60025485710846,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 01/06  24:00:00,0.25,-2.8446841215546943,18.503461803674565,18.022261646845767,17.535014945350945,17.65585869679689,17.674222350458066,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 01/07  01:00:00,-0.11666666666666665,-3.5024482502026526,18.12479356687602,17.57659605741217,17.060714868444084,17.201764116431985,17.21013334262629,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/07  02:00:00,-0.375,-3.9967108543328522,17.83910657083319,17.23494959236659,16.710671657070318,16.86736378447502,16.8641922199126,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/07  03:00:00,-0.6166666666666667,-4.409809597303472,17.597223664782952,16.942371158040476,16.418670804930205,16.588312790510994,16.57357685635215,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/07  04:00:00,-0.6416666666666667,-4.651051002642572,17.389742241213778,16.69706572452156,16.177345923465303,16.356913822765268,16.332258425773464,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/07  05:00:00,-0.6,-4.593018655568631,17.20532652182541,16.486704403138713,15.971924639572912,16.159706481174357,16.126248674736697,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/07  06:00:00,-0.5416666666666666,-4.401269116004374,17.034000531394835,16.293619691561446,15.78597935673497,15.982362207950588,15.939317276288717,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/07  07:00:00,-0.325,-3.9615291526828575,17.69817040451258,16.640810544781004,16.148707386998254,16.32475728621728,16.310123807307622,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 01/07  08:00:00,-0.024999999999999998,-3.486724892335219,17.83642464955596,16.663879273881243,16.179302734432543,16.355883170982256,16.337107652626983,5527200.0,0.0,7920077.218560001,1980019.3046400002,15427296.523200002,0.0,0.0 
 01/07  09:00:00,0.2750000000000001,-2.5097682492090807,17.731950478652532,16.61182589203939,16.14904955331718,16.31748339581572,16.300813348540853,0.0,0.0,9900096.523200002,5940057.91392,15840154.43712,0.0,0.0 
 01/07  10:00:00,1.3916666666666666,-0.27488096619155483,17.790033872847783,16.80901514357119,16.328194079673413,16.4487666343232,16.44290059529646,0.0,0.0,9900096.523200002,5940057.91392,15840154.43712,0.0,0.0 
 01/07  11:00:00,3.1500000000000004,3.544583931561808,17.91107396288814,17.160099697126643,16.606412253292625,16.65797654022183,16.665131844704945,0.0,0.0,9900096.523200002,5940057.91392,15840154.43712,0.0,0.0 
 01/07  12:00:00,4.891666666666667,7.939930752656747,18.05122572375996,17.477837872135304,16.83492789028526,16.88485131754324,16.907083392681866,0.0,0.0,9900096.523200002,5940057.91392,15840154.43712,0.0,0.0 
 01/07  13:00:00,5.716666666666666,10.777516231482892,18.084209799612253,17.523422242401637,16.848877135644088,16.91944923005544,16.953151669937288,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 01/07  14:00:00,5.9750000000000005,11.072035027336646,18.0260696876345,17.3772708666953,16.761335170196293,16.84044873250682,16.874494714026056,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 01/07  15:00:00,6.216666666666666,9.234323199914057,17.977189495411398,17.101202777764254,16.56736792395353,16.66460522243818,16.679892438425338,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 01/07  16:00:00,6.416666666666667,6.794164508041185,17.91541792752464,16.90985675357973,16.420878554647174,16.531104895027223,16.52877057232225,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 01/07  17:00:00,6.558333333333334,5.993294218371337,17.872373103940927,16.89420769770317,16.40814873707929,16.52473633210155,16.516131453716557,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 01/07  18:00:00,6.716666666666666,5.566383675952081,17.802342049960608,16.67903737682452,16.22615739945913,16.353881830662722,16.328598961522946,4145400.0,0.0,5940057.91392,990009.6523200001,11075467.566240001,0.0,0.0 
 01/07  19:00:00,6.45,5.734805858187921,17.15284662632673,16.204613224705692,15.779312874286118,15.933695610015485,15.871127184330144,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/07  20:00:00,5.908333333333334,4.724310075430348,16.903825675854673,16.068578232500233,15.646419023693817,15.810118352152566,15.735822801771858,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/07  21:00:00,5.3500000000000005,4.135296724623308,16.76117214646361,15.924182851017534,15.515712730823893,15.687239375447346,15.601241039354933,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/07  22:00:00,4.808333333333334,3.715392756643935,16.634118622019944,15.779757466995298,15.386888596507807,15.566310554690652,15.468058400355515,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/07  23:00:00,4.308333333333334,3.147694443301488,16.517018313762076,15.634463277945601,15.257773599204862,15.445037068351823,15.334327030190266,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/07  24:00:00,3.8083333333333336,2.530982607969103,16.402906924726434,15.491247507514933,15.12967148883311,15.32472717239221,15.20175645842919,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/08  01:00:00,3.4250000000000003,1.9827157301276719,16.297068169567535,15.358049156146373,15.010250362841939,15.212444854390325,15.078076688624177,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/08  02:00:00,3.125,1.567163463268396,16.200964697812797,15.236828996163334,14.901386282513046,15.109937844834619,14.96508792944165,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/08  03:00:00,2.8249999999999997,1.2284757297309927,16.107620797387217,15.118480344729937,14.794592166474908,15.00916168557211,14.85431733260368,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/08  04:00:00,2.4083333333333337,0.8093639042097108,16.007658543861705,14.997497924973258,14.683922940862054,14.905940407647057,14.74113420176105,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/08  05:00:00,1.9666666666666668,0.21811761694976936,15.90462249534857,14.88075890079332,14.575836709878594,14.806966094927203,14.63275622659742,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/08  06:00:00,1.5083333333333335,-0.5240432626720325,15.802011487444291,14.768431527202706,14.470966224248302,14.71124628806269,14.528081489663377,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/08  07:00:00,1.2416666666666667,-1.3214280181836848,15.709929084758762,14.662288735012242,14.37249005687196,14.620133828605601,14.428701660179414,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/08  08:00:00,1.2,-1.9089445360850343,15.636844616889443,14.590897814749058,14.317721675643805,14.545396522747167,14.347078237278858,5527200.0,0.0,5940057.91392,990009.6523200001,12457267.566240001,0.0,0.0 
 01/08  09:00:00,1.1416666666666666,-1.3345301219191963,15.584877811008559,14.781672519740148,14.546869031941378,14.536483508528514,14.341149955627607,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 01/08  10:00:00,1.9749999999999999,1.6866484900487224,15.633716352524381,15.616102316702943,15.261343188525187,14.672740014212804,14.502914864020992,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 01/08  11:00:00,3.4166666666666665,7.876117088399623,15.77828703882645,16.79688099836487,15.837530649111997,14.912240965457647,14.814649129938147,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 01/08  12:00:00,4.875,14.287276211887281,15.967328784808304,18.079231554195076,15.872080164353227,15.095866767841928,15.112357699184711,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 01/08  13:00:00,5.8500000000000005,19.23335866414557,16.148637948095363,19.008030254417907,15.732724972418254,15.230677027380253,15.366278822683626,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 01/08  14:00:00,6.508333333333333,21.11682469248864,16.289319429023873,19.40329711364393,15.858368531587237,15.346558536751482,15.64941448919302,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 01/08  15:00:00,7.1499999999999995,20.055681520103914,16.39645147654093,19.096142774288236,15.979548231143966,15.467189603502135,16.155247001418644,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 01/08  16:00:00,7.166666666666667,17.087781624193678,16.43611412858769,18.473292973168725,15.962821481393282,15.50946788759878,16.362451455454153,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 01/08  17:00:00,6.825,13.15498212970846,16.40782342180509,17.67302022034943,15.809030755241606,15.436111029982948,16.07449033667489,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 01/08  18:00:00,6.466666666666666,9.284722312557653,16.34056844805074,17.103679407025243,15.620483385078833,15.31542004052443,15.696728762863358,4145400.0,0.0,5940057.91392,990009.6523200001,11075467.566240001,0.0,0.0 
 01/08  19:00:00,5.7749999999999995,6.291454903260209,16.250799588660907,16.786230036212938,15.466948809375312,15.211024110117613,15.459786632075534,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/08  20:00:00,4.933333333333334,4.299327109599354,16.16182300806913,16.56894344362465,15.337528760696648,15.115872661917065,15.312512819517584,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/08  21:00:00,4.075,2.7753308211515253,16.080399158766525,16.382486345729344,15.217267148427007,15.024368711719212,15.190436729528791,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/08  22:00:00,3.525,1.5048548493116651,16.0165185838095,16.226274978329368,15.121127875133967,14.950656593210526,15.094222897996147,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/08  23:00:00,3.1666666666666665,0.6487366379560117,15.969484259480536,16.09708696773298,15.045591536074397,14.896841998768773,15.021248870539281,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/08  24:00:00,2.8249999999999997,0.02493281312028579,15.920636384309747,15.970344356870493,14.966076153471823,14.841418136696298,14.94766934918737,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 01/09  01:00:00,2.525,-0.5113681835836,15.971842540275516,15.940703647559333,14.980133067013346,14.87997979426526,14.96521298023918,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 01/09  02:00:00,2.283333333333333,-1.1377270124757373,15.960190249329697,15.862991437064236,14.944857856156103,14.864867668773803,14.932526783080212,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 01/09  03:00:00,2.025,-1.7865188894587047,15.927074633077487,15.770173095243308,14.89550274078583,14.832195135687032,14.880933275886468,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 01/09  04:00:00,1.9000000000000001,-2.424241303217362,15.892244168226654,15.680188147593006,14.845804415220199,14.7999037428202,14.829259721286315,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 01/09  05:00:00,1.9583333333333333,-2.5041511827371274,15.867728936672343,15.606854248359618,14.808312658166143,14.777328391636738,14.791376857152287,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 01/09  06:00:00,2.0,-2.148496328587011,15.866479320065627,15.558562858117533,14.796204999503061,14.78020610282151,14.778891842152573,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 01/09  07:00:00,2.0,-1.521722054414174,20.987120368060364,20.98535894558233,20.981435104241015,20.981449382244907,20.98133765116496,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,84858253.2453575 
 01/09  08:00:00,2.058333333333333,-1.2307061911974653,21.0,21.0,20.999999999999993,20.999999999999993,20.999999999999993,5527200.0,0.0,7920077.218560001,5940057.91392,19387335.13248,0.0,55154206.08605062 
 01/09  09:00:00,2.1,-0.5300397409609915,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,47781763.76033145 
 01/09  10:00:00,2.975,1.9732435274580113,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,36767419.36641332 
 01/09  11:00:00,4.533333333333333,7.253463636210637,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,26584744.604441337 
 01/09  12:00:00,6.075,13.418546916006255,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,18656303.099660955 
 01/09  13:00:00,6.758333333333333,17.736038471054986,21.0,21.365981466278612,21.0,21.0,21.0,0.0,0.0,15840154.437120002,17820173.74176,33660328.17888,0.0,11325751.118150117 
 01/09  14:00:00,6.916666666666667,18.65874588418759,21.0,21.27899587685651,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,12624762.353012776 
 01/09  15:00:00,7.058333333333334,17.319558138877422,21.0,21.23267977800198,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,10723391.60206101 
 01/09  16:00:00,6.3999999999999995,14.276537692991853,21.000000000000007,21.01608009194716,21.000000000000007,21.000000000000007,21.000000000000007,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,11410410.97693845 
 01/09  17:00:00,5.2,10.336530522458933,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,14874948.470669487 
 01/09  18:00:00,4.0,6.402842931746743,21.0,21.0,21.0,21.0,21.0,4145400.0,0.0,9900096.523200002,9900096.523200002,23945593.046400003,0.0,15282630.19970966 
 01/09  19:00:00,2.8000000000000003,3.518963694119497,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,17409151.38977494 
 01/09  20:00:00,1.6583333333333332,1.608950940733698,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,19257442.824621473 
 01/09  21:00:00,0.5,0.11672445634675678,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,20000978.62599227 
 01/09  22:00:00,-0.35000000000000003,-1.1764043497247407,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,20939608.425338656 
 01/09  23:00:00,-0.8916666666666666,-2.216681021228846,19.053721134887052,18.668934406867105,18.316619883948206,18.394598514654344,18.34008091175895,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 01/09  24:00:00,-1.45,-3.243854349073968,18.241220022844253,17.743797359249346,17.31127490433042,17.404349973846983,17.33722126017117,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 01/10  01:00:00,-2.0500000000000003,-4.195553135864656,17.930732920873258,17.349014310202396,16.897470945456913,17.01175204053715,16.91711616214262,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 01/10  02:00:00,-2.65,-4.949882765457395,17.645873743517956,16.990052151393794,16.535123665442622,16.66812639039384,16.553943379980396,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
